dataset,tag,qr,seed,spec_hash,run_directory,status,exit_code,entrance_version,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,ped_planned_window,ped_cohort_observed_by_end,ped_fcd_first_window,ped_never_observed,ped_stock_100,ped_stock_339,robot_planned_window,robot_cohort_observed_by_end,robot_fcd_first_window,robot_never_observed,robot_stock_100,robot_stock_339,count_caveat,wall_seconds,peak_sumo_rss_bytes
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10018,8cdb9be543b29bcbe09078cf3c54f417ae4501bfea9a026e6bb706ffd63913eb,runs\8cdb9be543b29bcbe09078cf3c54f417ae4501bfea9a026e6bb706ffd63913eb,COMPLETED_DIAGNOSTIC,0,historical,1.2150772877673461,20249,0.06904323513366123,124,124,1.0,124,124,124,0,21,21,64,64,64,0,9,11,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.108999999938533,22548480
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10021,b94962312940b0321d0731c9b7b4f082eed2b357a3fba71cd9c1e4704d11c297,runs\b94962312940b0321d0731c9b7b4f082eed2b357a3fba71cd9c1e4704d11c297,COMPLETED_DIAGNOSTIC,0,historical,1.2284841795438113,20385,0.06950695581014804,124,125,1.0080645161290323,124,124,124,0,21,21,64,64,64,0,12,11,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.047000000020489,22487040
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10019,55c6aae04a0ef63f9d5ef3ea3542975ae875cba776a43c970f30f14a8167aafe,runs\55c6aae04a0ef63f9d5ef3ea3542975ae875cba776a43c970f30f14a8167aafe,COMPLETED_DIAGNOSTIC,0,historical,1.2127722481000482,20395,0.06954105291871314,124,123,0.9919354838709677,124,124,124,0,19,20,64,64,64,0,11,11,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.280999999959022,22614016
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10020,e182ca51d8d2e2263480c3bc83a64e6b18ca6af262aa5a1d792a27084684fd2c,runs\e182ca51d8d2e2263480c3bc83a64e6b18ca6af262aa5a1d792a27084684fd2c,COMPLETED_DIAGNOSTIC,0,historical,1.151529710982529,21625,0.07373499727223254,124,124,1.0,124,124,124,0,20,23,64,64,64,0,9,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.297000000020489,22544384
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10022,ae182859a80d237554acc1608b0ce853922de1c3de18948d3cecc8666f1f2344,runs\ae182859a80d237554acc1608b0ce853922de1c3de18948d3cecc8666f1f2344,COMPLETED_DIAGNOSTIC,0,historical,1.1970409152606698,20628,0.07033551554828311,124,123,0.9919354838709677,124,124,124,0,21,23,64,64,64,0,12,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.983999999938533,22511616
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10023,84c6930ef2b96daae4f32843ce2673d2338457092a805c71c1c820b77957794b,runs\84c6930ef2b96daae4f32843ce2673d2338457092a805c71c1c820b77957794b,COMPLETED_DIAGNOSTIC,0,historical,1.198127963220133,20881,0.07119817239498138,124,128,1.032258064516129,124,124,124,0,23,19,64,64,64,0,13,10,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.483999999938533,22466560
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10024,8092ef6c90bbb591a4d8efdbccf3f7f623ecae9a8300905f44d0cfe08a697fb3,runs\8092ef6c90bbb591a4d8efdbccf3f7f623ecae9a8300905f44d0cfe08a697fb3,COMPLETED_DIAGNOSTIC,0,historical,1.2305693844090162,20127,0.06862725040916627,124,124,1.0,124,124,124,0,21,21,64,64,64,0,12,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.4689999998081475,22335488
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10025,dcaeca60bbfc3b081b079c56f4f33f276103c89a433f4b84dd6a75d0283f5aa0,runs\dcaeca60bbfc3b081b079c56f4f33f276103c89a433f4b84dd6a75d0283f5aa0,COMPLETED_DIAGNOSTIC,0,historical,1.2226181782295673,20266,0.06910120021822268,124,124,1.0,124,124,124,0,21,21,64,64,64,0,12,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.577999999979511,22462464
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10026,eb38ac0d6cec801daa77c5bb3862bd69cb6dc7a2211221d612311a94768de0be,runs\eb38ac0d6cec801daa77c5bb3862bd69cb6dc7a2211221d612311a94768de0be,COMPLETED_DIAGNOSTIC,0,historical,1.2500614331034259,19859,0.06771344789961886,124,126,1.0161290322580645,124,124,124,0,20,18,64,64,64,0,10,10,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.172000000020489,22282240
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10028,1fbd72c12da4937652f6b754d369839f6e0f0538a47026ff18168d79194f0d6f,runs\1fbd72c12da4937652f6b754d369839f6e0f0538a47026ff18168d79194f0d6f,COMPLETED_DIAGNOSTIC,0,historical,1.2354338760921095,20144,0.06868521549372776,124,124,1.0,124,124,124,0,19,20,64,64,64,0,10,10,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.672000000020489,22327296
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10029,d834ea532cf28cc13a2e453b37306512022da51cefe250a3e80e42d74cc418e9,runs\d834ea532cf28cc13a2e453b37306512022da51cefe250a3e80e42d74cc418e9,COMPLETED_DIAGNOSTIC,0,historical,1.2406969864113877,19943,0.06799986361156699,124,125,1.0080645161290323,124,124,124,0,21,20,64,64,64,0,12,11,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.125,22241280
Development,NTP-newtaipei-idx11355-0-2|qp31,16,10027,cbc99e8b2d0b420455f920a0b3b7324f338b589db61386d6aba0eb4b23b3b104,runs\cbc99e8b2d0b420455f920a0b3b7324f338b589db61386d6aba0eb4b23b3b104,COMPLETED_DIAGNOSTIC,0,historical,1.212302304236538,20701,0.07058442444080847,124,128,1.032258064516129,124,124,124,0,22,19,64,64,64,0,12,10,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.233999999938533,22376448
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10000,a37a92657a1732e89cba84da16a50efc940605ad2e1bbfd5aae553864c336cc2,runs\a37a92657a1732e89cba84da16a50efc940605ad2e1bbfd5aae553864c336cc2,COMPLETED_DIAGNOSTIC,0,historical,1.2448471943887331,19960,0.06805782869612755,124,123,0.9919354838709677,124,124,124,0,19,20,68,68,68,0,13,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.187999999849126,22339584
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10001,fcdb924f87fb905b3f9eb0fcf71f888c04d227cda0edcd3225b858ea1d466175,runs\fcdb924f87fb905b3f9eb0fcf71f888c04d227cda0edcd3225b858ea1d466175,COMPLETED_DIAGNOSTIC,0,historical,1.2186182190378276,20517,0.0699570376432083,124,124,1.0,124,124,124,0,21,21,68,68,68,0,11,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.078999999910593,22392832
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10004,0a58cffba673870896eda9212c0fbcf97b227670239129ed2ebc6ba9a3926ecf,runs\0a58cffba673870896eda9212c0fbcf97b227670239129ed2ebc6ba9a3926ecf,COMPLETED_DIAGNOSTIC,0,historical,1.1750123585892,21038,0.07173349699945553,124,128,1.032258064516129,124,124,124,0,23,20,68,68,68,0,12,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.281999999890104,22433792
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10003,00d3399ff3c02fdc350fa7b391f1309b87f42ef1e1ac3f2906c5b75091dcb65a,runs\00d3399ff3c02fdc350fa7b391f1309b87f42ef1e1ac3f2906c5b75091dcb65a,COMPLETED_DIAGNOSTIC,0,historical,1.189487449703096,20876,0.07118112384069855,124,126,1.0161290322580645,124,124,124,0,22,20,68,68,68,0,12,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.405999999959022,22315008
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10002,70ad4f9bf4bb4d6302129664323b4c8fed3800120e1e9dd910380934c904c4fd,runs\70ad4f9bf4bb4d6302129664323b4c8fed3800120e1e9dd910380934c904c4fd,COMPLETED_DIAGNOSTIC,0,historical,1.1399352735952797,21784,0.07427714129841917,124,124,1.0,124,124,124,0,23,24,68,68,68,0,14,14,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.438000000081956,22405120
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10005,22e274ef24ac3a48ceb43744b70ad480d3d82fa625169b742cfebfa808eed0e8,runs\22e274ef24ac3a48ceb43744b70ad480d3d82fa625169b742cfebfa808eed0e8,COMPLETED_DIAGNOSTIC,0,historical,1.1792968749999715,21248,0.07244953627932438,124,126,1.0161290322580645,124,124,124,0,21,19,68,68,68,0,14,11,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.3600000001024455,22368256
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10007,741ab7534308708a059e799bc8710b5db9ce14d00f18c80cda2a1d569242daaa,runs\741ab7534308708a059e799bc8710b5db9ce14d00f18c80cda2a1d569242daaa,COMPLETED_DIAGNOSTIC,0,historical,1.2017656114692186,20786,0.07087424986361304,124,122,0.9838709677419355,124,124,124,0,20,22,68,68,68,0,12,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.922000000020489,22413312
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10008,ff02a382eaf3b5f6e0c5403515b3154bcde84efd9272e6158543d9944d245c48,runs\ff02a382eaf3b5f6e0c5403515b3154bcde84efd9272e6158543d9944d245c48,COMPLETED_DIAGNOSTIC,0,historical,1.1897457341986286,20805,0.07093903436988637,124,123,0.9919354838709677,124,124,124,0,20,22,68,68,68,0,11,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.952999999979511,22282240
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10006,09d7d7729009b0b099897cf44688909f5f07b001d0e1b791ee6c323e884adf60,runs\09d7d7729009b0b099897cf44688909f5f07b001d0e1b791ee6c323e884adf60,COMPLETED_DIAGNOSTIC,0,historical,1.1528253061975995,21718,0.07405210038188818,124,125,1.0080645161290323,124,124,124,0,22,21,68,68,68,0,13,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.061999999918044,22364160
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10009,683a334490131fff1211595a11cbfb9dca9550a14ae76a925d6c0c8f5eb0c84c,runs\683a334490131fff1211595a11cbfb9dca9550a14ae76a925d6c0c8f5eb0c84c,COMPLETED_DIAGNOSTIC,0,historical,1.204536798639766,20585,0.07018889798145218,124,120,0.967741935483871,124,124,124,0,20,24,68,68,68,0,12,14,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.0,22368256
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10011,5f4e338c7d2dbaec57ed0fad307a48d003d9833772d48c51c43b2623b9259e2e,runs\5f4e338c7d2dbaec57ed0fad307a48d003d9833772d48c51c43b2623b9259e2e,COMPLETED_DIAGNOSTIC,0,historical,1.2288605323495978,20062,0.06840561920349272,124,125,1.0080645161290323,124,124,124,0,22,21,68,68,68,0,12,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.187999999849126,22360064
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10012,6aa20de55a229f22c6e5a892e4d3126b1e9ac2b2b092e02bee73045a8bdb7ecc,runs\6aa20de55a229f22c6e5a892e4d3126b1e9ac2b2b092e02bee73045a8bdb7ecc,COMPLETED_DIAGNOSTIC,0,historical,1.1893387104383055,21201,0.07228927986906776,124,121,0.9758064516129032,124,124,124,0,19,22,68,68,68,0,11,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.468000000109896,22409216
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10010,05ae67e6794d1b184b083cc969313580e73bb85ff313d5864c4c9071e1411af3,runs\05ae67e6794d1b184b083cc969313580e73bb85ff313d5864c4c9071e1411af3,COMPLETED_DIAGNOSTIC,0,historical,1.1610874120989911,21473,0.07321672122204093,124,122,0.9838709677419355,124,124,124,0,21,23,68,68,68,0,11,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.530999999959022,22347776
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10013,84daf1df630dbd5fb67de76122ddb6a249b64f2a12df8c9029dfa9754ab209e6,runs\84daf1df630dbd5fb67de76122ddb6a249b64f2a12df8c9029dfa9754ab209e6,COMPLETED_DIAGNOSTIC,0,historical,1.2149403573688873,20539,0.07003205128205266,124,128,1.032258064516129,124,124,124,0,22,19,68,68,68,0,13,11,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.827999999979511,22323200
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10014,7c8285c7679b5c40dfda2c52df6bf19d91e251cdcd5a7d73a228a91bc4e5b78e,runs\7c8285c7679b5c40dfda2c52df6bf19d91e251cdcd5a7d73a228a91bc4e5b78e,COMPLETED_DIAGNOSTIC,0,historical,1.2218852379567817,20634,0.0703559738134212,124,124,1.0,124,124,124,0,19,20,68,68,68,0,10,11,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.046000000089407,22433792
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10016,fe80c4af8b577273982a5a146427c884869db04c085e5bc82edee81ca59cceb6,runs\fe80c4af8b577273982a5a146427c884869db04c085e5bc82edee81ca59cceb6,COMPLETED_DIAGNOSTIC,0,historical,1.2508316511911126,19816,0.0675668303327889,124,126,1.0161290322580645,124,124,124,0,21,20,68,68,68,0,12,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.531999999890104,22351872
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10015,75aafd498d5d057cc83c5af0f8c366d2d7dc11b815528403c5fcd34ea8343797,runs\75aafd498d5d057cc83c5af0f8c366d2d7dc11b815528403c5fcd34ea8343797,COMPLETED_DIAGNOSTIC,0,historical,1.1922077483474447,20727,0.07067307692307792,124,125,1.0080645161290323,124,124,124,0,20,21,68,68,68,0,11,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.655999999959022,22347776
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10017,01762f1eeac2fcbd52daead769576efa8dabd98c0dd76d7ec5e1c540178d3969,runs\01762f1eeac2fcbd52daead769576efa8dabd98c0dd76d7ec5e1c540178d3969,COMPLETED_DIAGNOSTIC,0,historical,1.1902524844275992,21031,0.07170962902346004,124,123,0.9919354838709677,124,124,124,0,21,22,68,68,68,0,12,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.561999999918044,22327296
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10018,219a330d888e95629d917090e730da8786f599880c9e7950c60a006511ea673d,runs\219a330d888e95629d917090e730da8786f599880c9e7950c60a006511ea673d,COMPLETED_DIAGNOSTIC,0,historical,1.20226173680369,20555,0.0700866066557562,124,124,1.0,124,124,124,0,21,21,68,68,68,0,10,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.375,22351872
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10021,2581237a89fc5af3ceabbef06195342673d573d9afe2c59efabe8494d5c7040a,runs\2581237a89fc5af3ceabbef06195342673d573d9afe2c59efabe8494d5c7040a,COMPLETED_DIAGNOSTIC,0,historical,1.21831420233461,20560,0.07010365521003882,124,125,1.0080645161290323,124,124,124,0,22,21,68,68,68,0,13,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.062000000150874,22413312
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10019,da1d48c512eb810e91c52537e58c1c445c90ce29afe751fd7c0fcb23ddfc7721,runs\da1d48c512eb810e91c52537e58c1c445c90ce29afe751fd7c0fcb23ddfc7721,COMPLETED_DIAGNOSTIC,0,historical,1.2245348321254859,20283,0.06915916530278317,124,125,1.0080645161290323,124,124,124,0,21,20,68,68,68,0,12,11,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.3600000001024455,22380544
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10020,3ebf553704494e65270d51f59cc9ea170363e47e1c7b8acc961b79df65d427ec,runs\3ebf553704494e65270d51f59cc9ea170363e47e1c7b8acc961b79df65d427ec,COMPLETED_DIAGNOSTIC,0,historical,1.1717072137780193,21251,0.07245976541189443,124,123,0.9919354838709677,124,124,124,0,20,23,68,68,68,0,11,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.343000000109896,22364160
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10022,9def7f411be5dcefe85d06b44801fd9016d05325af02efbea97debd5b2f2748d,runs\9def7f411be5dcefe85d06b44801fd9016d05325af02efbea97debd5b2f2748d,COMPLETED_DIAGNOSTIC,0,historical,1.1674596793264276,21143,0.07209151663939027,124,121,0.9758064516129032,124,124,124,0,21,24,68,68,68,0,13,14,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.0,22290432
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10023,0f7e5c33493a6ef10d3b1d03c23a5370c6a67768e4f9d1d0468ff536cd7bd4ac,runs\0f7e5c33493a6ef10d3b1d03c23a5370c6a67768e4f9d1d0468ff536cd7bd4ac,COMPLETED_DIAGNOSTIC,0,historical,1.2040909528392543,20780,0.07085379159847265,124,128,1.032258064516129,124,124,124,0,23,20,68,68,68,0,14,11,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.437000000150874,22347776
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10025,dbe5de8df5075134fc454439b5e4ab66f419387ae884b68713a7392dde669b64,runs\dbe5de8df5075134fc454439b5e4ab66f419387ae884b68713a7392dde669b64,COMPLETED_DIAGNOSTIC,0,historical,1.2146172766627288,20328,0.06931260229132682,124,126,1.0161290322580645,124,124,124,0,22,21,68,68,68,0,13,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.405999999959022,22401024
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10024,406b84b79669035486bd29ea0a22eddec18148aeb5130b36b01bfe873e8c5166,runs\406b84b79669035486bd29ea0a22eddec18148aeb5130b36b01bfe873e8c5166,COMPLETED_DIAGNOSTIC,0,historical,1.2196166854566224,20401,0.06956151118385275,124,123,0.9919354838709677,124,124,124,0,21,23,68,68,68,0,13,14,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.6719999997876585,22257664
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10026,141d00c54db76e8b5ba6a23ae67144fea1dd8ef06ca73436f15b1eb967401348,runs\141d00c54db76e8b5ba6a23ae67144fea1dd8ef06ca73436f15b1eb967401348,COMPLETED_DIAGNOSTIC,0,historical,1.2301739732120527,20233,0.06898867975995726,124,125,1.0080645161290323,124,124,124,0,20,20,68,68,68,0,11,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.875,22396928
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10029,c292a64bc42fe3e0e87088e1be1443698e2f14667c67426d9c0ce13f6cf415cc,runs\c292a64bc42fe3e0e87088e1be1443698e2f14667c67426d9c0ce13f6cf415cc,COMPLETED_DIAGNOSTIC,0,historical,1.2224658210355979,20261,0.06908415166394044,124,125,1.0080645161290323,124,124,124,0,21,20,68,68,68,0,13,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.8280000002123415,22286336
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10028,0dfb2abe3ca12b4356b9ec427cad3f1512e8c877522e87b818c89af88ae8449d,runs\0dfb2abe3ca12b4356b9ec427cad3f1512e8c877522e87b818c89af88ae8449d,COMPLETED_DIAGNOSTIC,0,historical,1.2280023640661843,20304,0.06923076923077084,124,123,0.9919354838709677,124,124,124,0,19,20,68,68,68,0,11,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",7.077999999979511,22343680
Development,NTP-newtaipei-idx11355-0-2|qp31,17,10027,c944c0590c31ad8e75579043b9230752a05343249c1e51452c83f399a067b367,runs\c944c0590c31ad8e75579043b9230752a05343249c1e51452c83f399a067b367,COMPLETED_DIAGNOSTIC,0,historical,1.167290955830792,21395,0.0729507637752329,124,127,1.0241935483870968,124,124,124,0,22,19,68,68,68,0,13,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",7.358999999938533,22298624
Development,NTP-newtaipei-idx11355-0-2|qp31,18,10000,56662b143d33fb9b9d0079c81324d71609df2e170bd65da98fce6ce4ed349425,runs\56662b143d33fb9b9d0079c81324d71609df2e170bd65da98fce6ce4ed349425,COMPLETED_DIAGNOSTIC,0,historical,1.2387068577992755,20021,0.06826582105837511,124,123,0.9919354838709677,124,124,124,0,19,20,72,72,72,0,13,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.594000000040978,22396928
Development,NTP-newtaipei-idx11355-0-2|qp31,18,10001,c2e7d1a5709e98750305b92a3d981fd86602aa36064f10f1dfa1733498c2a21e,runs\c2e7d1a5709e98750305b92a3d981fd86602aa36064f10f1dfa1733498c2a21e,COMPLETED_DIAGNOSTIC,0,historical,1.2274134379597064,20390,0.0695240043644308,124,124,1.0,124,124,124,0,21,22,72,72,72,0,13,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.202999999979511,22401024
Development,NTP-newtaipei-idx11355-0-2|qp31,18,10003,b6cf931adc6efe4b8c5d2fe1cf0bb8842862e1ae43293ee917cb0128b908817b,runs\b6cf931adc6efe4b8c5d2fe1cf0bb8842862e1ae43293ee917cb0128b908817b,COMPLETED_DIAGNOSTIC,0,historical,1.193144756348408,20911,0.0713004637206768,124,127,1.0241935483870968,124,124,124,0,23,21,72,72,72,0,14,12,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",7.062999999849126,22396928
Development,NTP-newtaipei-idx11355-0-2|qp31,18,10004,47ee62604881f63033c80646e8d795e149170a355769b727225110758e1e9ef6,runs\47ee62604881f63033c80646e8d795e149170a355769b727225110758e1e9ef6,COMPLETED_DIAGNOSTIC,0,historical,1.1825002387546366,20942,0.07140616475722972,124,123,0.9919354838709677,124,124,124,0,19,21,72,72,72,0,12,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",7.047000000020489,22310912
Development,NTP-newtaipei-idx11355-0-2|qp31,18,10002,d03b8de6b2f4ef41e4a169940580b8f49af1926e0a98a9a475cb26b7bec540b5,runs\d03b8de6b2f4ef41e4a169940580b8f49af1926e0a98a9a475cb26b7bec540b5,COMPLETED_DIAGNOSTIC,0,historical,1.1312172721041138,21885,0.07462152209492807,124,125,1.0080645161290323,124,124,124,0,25,24,72,72,72,0,14,14,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",7.405999999959022,22401024
